dataID	context	indices_target_token	indices_target_sentence	lemma
2532889X_1947-03-08_01_058.tcf.xml-22-1	Bertha packte ihn und warf ihn wieder aufs Brett; auch ihr war ängstlich zumute, aber sie unterdrückte das.	7:13	0:107	packen
2532889X_1947-07-22_01_135.tcf.xml-13-2	Ein.Geschäftsreisender packt seine über die Zonengrenze geschmuggelte Ware aus und spendiert Schnaps an die umstehenden Mitrtlsenden. tiOOQ Zigaretten und einen Hoffer wA \ Schnaps hil er ohne. aufzujaUmi fübergebrachl '..	23:28	0:222	packen
2532889X_1951-12-20_01_089.tcf.xml-1-62	Der Präsident der Deutschen Demokratisch en Republik, Wilhelm Piedc, und der Oberbürgermeister von Groß=Berlin, Friedrich Ebert, begrüßten am Mittwoch im Neuen Stadthaus 175 Kinder aus allen Sektoren Berlins zur alljährlichen Weihnachtsfeier des demokratischen Magistrats.-Waisenkinder aus den Heimen des demokratischen Sektors und Kinder aus Westberlin, deren ' Eltern als Friedenskämpfer von der Reuterverwaltung eingekerkert wurden, packten nach der Bescherung strahlend ihre riesigen.	436:443	0:488	packen
2532889X_1957-10-25_01_016.tcf.xml-7-30	Die Westberliner Bevölkerung nimmt mit großer Verbitterung und Empörung von -dieser Teuerung Kenntnis, zumal sie weiß, daß im demokratischen Berlin der Preis pro Zentner Briketts frei Keller gepackt lediglich 2,39 DM beträgt -s also fast um zwei Mark niedriger ist Dieser neuen Teuerung in Westberlin sind Preiserhöhungen in Westdeutschland vorausgegangen.	191:198	0:356	packen
2532889X_1959-03-25_01_085.tcf.xml-14-5	MIT VIEL EIFER UND LIEBE packen Junge Pionlete der Berliner Wllhelm-Pieck-Sehule Geschenkpakete für westdeutsche Kinder, deren Eltern durch die Krise Im Ruhrkohlebergbau und in der westdeutschen Eisen-und Stahlindustrie.	25:31	0:220	packen
2532889X_1959-06-24_01_096.tcf.xml-61-1	Damals packte ich mein Bündel und zog nach Zwickau, wo ich an der Erweiterung des Bahnhofes arbeiten konnte.	7:13	0:108	packen
2532889X_1965-12-14_01_170.tcf.xml-69-10	Dipl.-Ing. Karl Sträube, Stellvertreter des Vorsitzenden des Volkswirtschaftsrates, packte das Thema von einer anderen Seite: Vereinbarungen und enge; Kontakte zwischen den Fachverbänden der KDT und den Industrieabteilungen des Volkswirtschaftsrates-Vereinbarungen zwischen den Industriezweigvorständen und den Leitungen der WB — auf diese Weise lösen wir die Hauptprobleme des Planes am besten.	84:90	0:395	packen
2532889X_1966-07-31_01_255.tcf.xml-18-1	Er packte Mr. Quick am Rockärmel und Wies zitternd auf einen Straßenbeleuchtungsmast.	3:9	0:85	packen
2532889X_1967-02-26_01_030.tcf.xml-16-11	In Altenkirchen, wo die Schule in Mitleidenschaft gezogen wurde, packen Einwohner tatkräftig zu, damit am Montag der Unterricht weitergehen kann.	65:71	0:145	packen
2532889X_1968-09-30_01_074.tcf.xml-75-0	Packend in ihrer unbeugsamen Härte und fanatischen Besessenheit gestaltete Erika Pelikowsky die alte Leßtorff -Bäuerin.	0:7	0:119	packen
2532889X_1968-12-30_01_144.tcf.xml-1-3	Industriewerker von Halle-Nord packen neue Probleme an Bisher jeder vierte in der Qualifizierung	31:37	0:96	packen
2532889X_1970-09-19_01_372.tcf.xml-194-5	"„Dritte Schicht -da packe ich meine Schecke!"" schreit einer laut."	20:25	0:65	packen
2532889X_1971-02-01_01_131.tcf.xml-11-1	Er packte den Sprung und zog ihn weit hinunter.	3:9	0:47	packen
2532889X_1971-02-04_01_156.tcf.xml-10-38	So intensiv, daß Paula Dufter, vielfache BRD-Meisterin, nach einem unerklärlichen Schwächeanfall -Gerüchten nach soll mit Medikamenten experimentiert worden sein — für mehrere Monate gesperrt werden mußte und die 17jährige Margret Tanz plötzlich die Koffer packte und mit-' teilte, sie habe jedes Interesse am Leistungssport verloren.	257:263	0:334	packen
2532889X_1973-05-26_01_177.tcf.xml-23-91	"Genosse Murawenko gönnt sich und uns kaum eine Pause, spricht von den. ersten* --Geologen < und nennt sie „Pioniere der Erschließung des Jahrhunderts"", erzähiU von der aus dem Süden vorgetragenen Großoffensive auf das große öl und das große blaue Feuer, verschweigt nicht, daß mancher dabei des großen Geldes wegen kam und nach dem ersten Winter mit minus fünfzig oder dem ersten Sommer mit Wolken von Mücken eilends wieder die Segel strich, berichtet von Kanadiern, die beim Studium sibirischer Bohrtechnologien das große Staunen packte und die sich stehenden Fußes um sowjetische Patente bemühten, verweilt am längsten und liebsten aber bei Aussagen über die Burowiki, die Bohrleute, die, wie er selbst, ein bequemeres Leben in südlicheren Gefilden aufgaben und sich der Taiga zum Kampf stellten — freiwillig, aus Einsicht in die Not -"	531:537	0:837	packen
2532889X_1980-09-06_01_222.tcf.xml-8-11	"Jean-Jacques Rousseaus soeben eingetroffenes Buch „Emile"" hatte ihn so gepackt, daß er alles vm sich herum vergaß."	71:78	0:114	packen
26120215_1951_10_11_01_176.tcf.xml-12-11	Als Herr P. den Wunsch äußerte, lieber zu stehen, packte ihn der Vorsteher an der Kehle, würgte ihn und zwang ihn, sich auf einen Stuhl zu setzen, den ihm zwei Westpolizisten unterschoben.	50:56	0:188	packen
26120215_1952_09_26_01_041.tcf.xml-3-1	Wir packten sie munter beim Schopf «, ob alle Nachbarschaft schlief; und lösten sie spielend im Kopfei Wir waren ein Rat-Kollektiv.	4:11	0:131	packen
26120215_1953_03_22_01_033.tcf.xml-48-1	Sie packte sich mit reiflicher Überlegung eine • chwere Last auf die Schultern: mit Ihren	4:10	0:89	packen
26120215_1956_02_29_01_004.tcf.xml-18-6	Der ist interessiert, überlegt und packt zu, in dem Willen zu helfen.	35:40	0:69	packen
26120215_1963_02_26_01_038.tcf.xml-2-15	In den harten Winterwochen, als Frost und Schnee schier unüberwindliche Hindernisse aufzutürmen drohten, packten sie mit an, halfen mit Rat und Tat.	105:112	0:148	packen
26120215_1965_04_09_01_070.tcf.xml-13-6	„Dieses Bild war für mich packend und erregend, ich habe es besonders im Gedächtnis behalten.	26:33	0:93	packen
26120215_1971_07_04_01_404.tcf.xml-16-15	"weil die Massen „nur aufgewühlt wurden durch eine starke Bewegung, die sie unwiderstehlich packt"", und weil das Proletariat seinen Feinden stets das Gesetz des Hände ns vorschreiben müsse."	91:96	0:188	packen
26120215_1972_10_05_01_152.tcf.xml-4-16	Ausreichend sind Kohlra mit Laub zum Preis von 0.05 Stück sowie Möhren lose und ab? packt im Beutel im Handel erhältlic Sellerie mit Laub wird für 0.45 Stück der Sorte I und für 0.35 je Stück der Sorte II angeboten.	84:89	0:215	packen
26120215_1988_08_08_01_113.tcf.xml-13-2	Zur Demonstration packten die kräftigen Feuerwehrleute in historischer Uniform nochmals zu, um zur Begeisterung der Umstehenden dem Schlauch tatsächlich einen Strahl reinsten Wassers zu entlocken.	18:25	0:196	packen
arnim_wunderhorn01_1806-826-9	Und als ich kam vor Heidelberg hinan, Da packten mich die Bettelvögte gleich hinten und vornen an; Der eine packt mich hinten, der andre packt mich vorn; „Ey ihr verfluchte Bettelvögt, so laßt mich ungeschorn.“	41:48	0:210	packen
bauer_buehnenleben_1871-3550-8	Gleich nach der Vorstellung fing ich an zu packen.	43:49	0:50	packen
beck_eisen02_1895-7571-1	So packen sie mit raschen Bissen das rohe Eisen, glätten es zu rundlichem Draht, welcher aus dem Schlangenmaule genommen in tausend Krümmungen gewunden wird.	3:9	0:157	packen
brehm_thierleben01_1864-5964-17	Furchtlos nähert sich der Löwe dem Duar, mit einem gewaltigen Satze überspringt er die Zeltreihe, packt mit den Vordertatzen ein Maulthier oder ein Rind und kehrt auf demselben Wege, Entsetzen und Angst verbreitend, mit seiner Beute zurück.	98:103	0:240	packen
conradi_adam_1889-6908-36	Und dieses Bewußtsein löste ein starkes Gefühl des Aergers und der Entrüstung in Adam aus, er riß mit einem brutalen Rucke ihre eingekrallten Finger von seinem Arme los, schleuderte den Arm von sich, packte ein zerknittertes Papier, das Hedwig ihm immer noch mit der anderen Hand starr entgegenhielt, und warf es auf den Tisch, trat einige Schritte zurück und machte ein sehr wüthendes Gesicht.	200:206	0:394	packen
engel_poetik_1806-2198-5	Zusammenschrak der Rittersmann; Es packt' ihn, wie mit Krallen, an, Und schüttelt' ihn, wie Fieber, Hinüber und herüber.	35:41	0:120	packen
erbkam_tagebuch01_1842-2710-1	Ich packe meine Betten und meinen Mantelsack zusammen, jetzt werden die Zelte eingerissen, endlich fällt auch das unsrige.	4:9	0:122	packen
fouque_magie_1812-910-8	Indeß war alles zur Reise angefertigt, Felleisen gepackt, Wagen und Führer gemiethet, Wege und Stationen berechnet, die Richtung östlich über Aosta, den St. Bernhard und die Walliser Gebirge, nach Thun, Bern und Basel zu genommen; und da sie den näheren Weg über Genf wegen der Kriegsunruhen vermeiden mußten, so sahen alle dem späteren Ruhepunkte mit Verlangen entgegen, und eilten nun insgesammt, aus dem natürlichen Triebe das frühere Ungemach erst hinter sich zu haben, schnell zur Abfahrt.	49:56	0:494	packen
