dataID	context	indices_target_token	indices_target_sentence	lemma
2532889X_1950-06-06_01_033.tcf.xml-51-23	"Waren die frühen Bücher, zumal die Novelle „Tod in Venedig"", der dekadent-romantischen Todessehnsucht verhaftet, die für den bürgerlichen Abgesang charakteristisch ist, so brachte bereits der „Zauberberg"" die scharfe Kritik daran."	138:146	0:230	Abgesang
2532889X_1961-03-30_01_045.tcf.xml-6-9	Die Spatzen von den benachbarten Häusern stimmen bereits den Abgesang an, im Glauben, der Film liege in den letzten Zügen.	61:69	0:122	Abgesang
2532889X_1966-11-28_01_141.tcf.xml-12-1	"Im Abgesang hieß es u. a.: *, Ja, wir hatten viel zu bieten — alte Hüte, Requisiten..."""	3:11	0:87	Abgesang
2532889X_1973-10-26_01_046.tcf.xml-10-22	Angesichts dessen trägt das von den Posaunen intonierte Todesurteil tragische Züge, und das weitere gestaltet sich zum bitteren, nachdenklichen sinfonischen Abgesang.	157:165	0:166	Abgesang
2532889X_1975-10-08_01_036.tcf.xml-17-9	Nach ergreifender Trauer und herber Anklage bleibt der heitere Abgesang, das Schmunzeln über das Mädchen oder das Gelächter über die Erzählung vom Kaiser, der auf besondere Weise ißt, Tee trinkt und schläft, die köstliche Studie eines jiddischen Leierkastenmanns, der sein eintöniges Lied durch Segenswünsche und Fluchen unterbricht.	63:71	0:333	Abgesang
2532889X_1987-11-14_01_073.tcf.xml-17-30	Das ist als literaturgeschichtliche Perlodisierung sicher richtig, enthebt uns indessen nicht der Verpflichtung, auch das erstaunliche Kunstschaffen des achten Lebensjahrzehnts, das mehr ist als nur Anhang oder Abgesang, zu würdigen, ohne die Verstrickungen des Greises in das Zeitgeschehen zu übersehen.	211:219	0:304	Abgesang
2532889X_1988-11-11_01_091.tcf.xml-4-24	Hebbels Werk, die Tragödie des Lydier-Königs Kandaules. entstanden 1853/54 wenige Jahre nach der gescheiterten bürgerlichen Revolution von 1848, scheint em resignativer Abgesang zu sein.	169:177	0:186	Abgesang
2532889X_1990-06-05_01_224.tcf.xml-40-7	Ein wahrlich trauriges Schauspiel und ein beschämender Abgesang der DDR.	55:63	0:72	Abgesang
2532889X_1990-10-01_01_102.tcf.xml-13-1	Der Abgesang aber paart sich mit der Skepsis, wie's weitergehen wird.	4:12	0:69	Abgesang
26120215_1947_02_18_01_055.tcf.xml-24-52	"Im Gegenteil: der „Figaro"" hätte darauf hinweisen können, daß die unsterbliche Komödiengestalt, der er seinen Namen verdenkt, in einer Krisenzeit geschaffen worden ist. die der unseren ähnelt, und daß vielleicht schon ein neuer Beaumarchais am Werke ist, um einer sterbenden Klasse den satirischen Abgesang zu schreiben."	298:306	0:320	Abgesang
26120215_1951_01_21_01_028.tcf.xml-61-22	Ihr zweiter Akt enthält lediglich eine romantische Liebesgeschichte, und der Schluß ist nichts anderes als ein Rückfall in den traditionellen vaterländischen Abgesang.	158:166	0:167	Abgesang
