dataID	context	indices_target_token	indices_target_sentence	lemma
2532889X_1948-03-25_01_064.tcf.xml-33-25	Der 19 jährte Gerhard R. versuchte den Kühlwagen BeTlin 16320 eines auf dem Güterbahnhof Neukölln abgestellten Fletschzuges zu bestehlen, während drei Personen am Bahndamm Schmiere standen.	172:180	0:189	Schmiere
2532889X_1953-05-22_01_048.tcf.xml-49-11	„Der Qualm klebt wie eine schlei-¦ nige, fette Schmiere auf der Haut.	47:55	0:69	Schmiere
2532889X_1956-03-29_01_132.tcf.xml-11-1	Das Schmieren der Frontstadtprominenz in den vergangenen Jahren hat Oberjat und seine Komplicen eine größere Stange Geld gekostet als das jetzt festgelegte Strafmandat.	4:13	0:168	Schmiere
2532889X_1956-12-09_01_069.tcf.xml-15-35	"Man muß dafür sorgen; i Es ist noch nicht ausreichend für den Winter gesorgt i, Wir verstehen nicht"", meint z. B; der Schmierer Schulze, „warum wir das Fett zum Schmieren der Aggregate vom Abraumbetrieb und die Waschmittel für uns aus Roitzsch holen müssen."	161:170	0:257	Schmiere
2532889X_1958-04-15_01_080.tcf.xml-16-21	Der kapitalistische Konkurrenzkampf verhinderte, daß aus dem alten Magdeburg auch Anlagen geliefert wurden, die zur Produktion hochwertiger öle zum Schmieren von Auto-und Flugzeugmotoren taugten.	148:157	0:195	Schmiere
2532889X_1960-08-12_01_026.tcf.xml-7-7	"Mutter von vier Kindern, die „Schmiere"" stand, erklärte uns:"	30:38	0:60	Schmiere
2532889X_1962-06-09_01_129.tcf.xml-37-27	Man versuchte mich zu trösten und meinte, derlei Austausche von Meinungen seien gang und gäbe, und im Grunde wären sie nur ein wenig öl zum Schmieren des nicht ganz einwandfrei laufenden Getriebes Stahlplatz— Gußputzerei.	140:149	0:221	Schmiere
2532889X_1964-03-12_01_145.tcf.xml-165-4	eignen sich besonders zum Schmieren von Ofentüren, Ventilen, Bolzen, Führungszapfen von Kunststoffpressen, Sicherheitszylinderschlössern, Wälz-und Gleitlagern, F 4202.F 4206 und F4256	26:35	0:183	Schmiere
2532889X_1964-03-29_01_012.tcf.xml-16-7	"Der Direktor des Frankfurter Kabaretts „Die Schmiere""."	44:52	0:54	Schmiere
2532889X_1964-10-20_01_024.tcf.xml-13-20	Die Polizei greift schließlich nicht ein; well jJie selbst in diesen Fall verwickelt ist, weil sie nicht nur Schmiere stand* sondern aktiv rnit Waffen und Funksprechgeräten die Mörder unterstützte.	109:117	0:197	Schmiere
2532889X_1966-10-02_01_199.tcf.xml-23-10	Das Publikum des Provinztheaters, um nicht zu sagen der Schmiere.	56:64	0:65	Schmiere
2532889X_1980-05-03_01_425.tcf.xml-1-11	Mit knurrendem Magen spielte Hans Albers in seinen Anfängeriahren bei einer Schmiere den Valentin im „Faust. Während der Aufführung in einem Gasthof wurde im Saal serviert.	76:84	0:172	Schmiere
2532889X_1980-08-06_01_070.tcf.xml-9-9	So tingelt er bis zum ersten Weltkrieg über die Schmieren der k. u. k.-Monarchie und wird nach dem Krieg in Wien engagiert.	48:57	0:123	Schmiere
2532889X_1982-07-13_01_068.tcf.xml-22-16	"Fritz Marquardt, Rolf Ludwig, Jürgen Heinrieh widerstanden weitgehend der Verlockung, einmal richtig „Schmiere"" zu. machen, Die im Stück diskutierte Frage nach dem gesunden Kompromiß zwischen „ernsthafter"" und „unterhaltender"" Kunst beantwortete der Film nicht verbal, sondern gleichsam als Ganzes:"	102:110	0:298	Schmiere
26120215_1949_03_24_01_039.tcf.xml-31-3	"Von der „Schmiere"" zum Deutschen Theater, eine Karriere ohne Beispiel."	9:17	0:70	Schmiere
26120215_1950_02_07_01_232.tcf.xml-11-5	Die Kinder der Portierfrau stehen Schmiere und helfen wohl auch mit.	34:42	0:68	Schmiere
26120215_1950_08_11_01_489.tcf.xml-2-22	Herr Schmiere, der von Gottes Gnaden ein Künstler, meint', es könnt nichts schaden, wenn er den schönen Namen Schmiere durch ein.accent aiqu verziere.	110:118	0:150	Schmiere
26120215_1953_11_01_02_360.tcf.xml-46-16	Er fuhr sich mit der Hand übers Gesicht und merkte nicht, daß dort eine rötlich-graue Schmiere /urückblieb.	86:94	0:107	Schmiere
26120215_1956_12_16_02_189.tcf.xml-4-17	"Der bereits zehnmal Vorbestrafte hatte zu diesen Diebstählen seinen 13 Jahre alten Sohn mitgenommen, der „Schmiere"" stehen und die Beute nach Hause tragen mußte."	106:114	0:161	Schmiere
26120215_1959_04_08_01_090.tcf.xml-132-15	Um eine bessere Qualität der Erzeugnisse zu erreichen, schlage ich außerdem vor, zum Schmieren der Preßformen mit Oxydwachs Spritzpistolen anzuschaffen, die ein gleichmäßiges Auftragen der Flüssigkeit gewährleisten.	85:94	0:215	Schmiere
26120215_1960_02_28_01_505.tcf.xml-41-6	Seit Jahr und Tag standen Polizisten Schmiere, wenn die echten Ganoven Geldschränke knackten und Juweliergeschäfte ausraubten.	37:45	0:126	Schmiere
26120215_1961_08_18_01_282.tcf.xml-28-13	Audi Streichhölzer stellte er zur Verfügung, und er hatte auf dem Flur Schmiere gestanden, damit der kleine Klaus un. gestört seine Tat begehen konnte.	71:79	0:151	Schmiere
26120215_1965_01_28_01_054.tcf.xml-9-13	Bei der Deutschen Reichsbahn konnte durch Venwendung von THA die Frist für das Schmieren der Achsrollenlager von 50000 auf 400000 Fahrkilometer erhöht werden.	79:88	0:158	Schmiere
26120215_1986_04_22_01_164.tcf.xml-2-49	9.10 Aktuelle Kamera; 10.00 Festveranstaltung zum 40. Jahrestag des Vereinigungsparteitages und anläßlich des Abschlusses des XI. Parteitages der SED; 12.40 WM im Eishockey; 13.50 Wettlauf mit der Zeit; 14.25 Englisch; 14.55 Russisch: 16.50 Medizin nach Noten; 17.00 Nachrichten; 17.45 Einer stand Schmiere, Filmkomödie; 18.10 Verkehrskompaß; 18.15 Alles Trick; 18.40 Blickpunkt: Arbeitsschutz; 18.50 Sandmännchen; 19.00 Elternsprechstunde; 19.25 Wetter; 19.30 Aktuelle Kamera;	298:306	0:477	Schmiere
26120215_1988_12_16_01_122.tcf.xml-28-31	"Ihre hervorragende Begabung als „Komödiantin"" bewies besonders anschaulich Elsa Grube-Deister als schrullige, schußlige Hausangestellte wie als leicht verschnupfte, aber auch versöhnbare „Mutter"" dieser „Schmiere""."	204:212	0:214	Schmiere
avelallemant_gaunerthum02_1858-1011-6	Außerhalb des Hauses ist es den Schmiren meistens nicht sehr schwer, den in später Nacht vielleicht aus fröhlicher Gesellschaft zurückkehrenden Freier durch Fragen, Bemerkungen u. dgl. aufzuhalten.	32:40	0:197	Schmiere
avelallemant_gaunerthum02_1858-1636-79	Die rohe Auffassung des Wortes Schmire — vom jüdischdeutschen Schmiro, Schmiruss (von, er hat bewacht, behütet), die Wache, Wacht, Wachthaus, Wachtposten, — hat nicht nur die falsche Schreibweise Schmiere, sondern auch die diesem sinnverwandten Wörter Butter und Käs (auch sogar Chäs) mit gleicher Bedeutung von Schmiro geschaffen, sodaß man für den Begriff Wache stehen und Wache ausstellen ebenso wol sagen kann: Schmire stehen, Schmire stellen, als Butter oder Käs stehen oder stellen.	431:438	0:488	Schmiere
avelallemant_gaunerthum02_1858-1638-34	Sehr oft müssen sich aber die Schmiren versteckt aufstellen, namentlich wenn in der Nähe ein Militärposten steht, oder Nachtwächter und Patrouillen häufig passiren; diese versteckten Schmiren werden mit dem Kunstausdruck betuchte Schmiren bezeichnet.	230:238	0:250	Schmiere
avelallemant_gaunerthum02_1858-1638-6	Sehr oft müssen sich aber die Schmiren versteckt aufstellen, namentlich wenn in der Nähe ein Militärposten steht, oder Nachtwächter und Patrouillen häufig passiren; diese versteckten Schmiren werden mit dem Kunstausdruck betuchte Schmiren bezeichnet.	30:38	0:250	Schmiere
brehm_thierleben03_1866-10964-18	Der Sperber oder Finkenhabicht, der Schwalben-, Sperlings-, Vogel-, Berg-, Stockstößer, Sprinz, Schmirn und wie er sonst noch heißt (Nisus communis) ist 1 Fuß lang und 2 Fuß breit; der Fittig mißt 7⅔, der Schwanz fast 6 Zoll.	96:103	0:225	Schmiere
brehm_thierleben05_1869-14677-12	Aus der Leber bereitet man einen Thran, welchen man hauptsächlich zum Schmieren, seltener zum Beleuchten benutzt.	70:79	0:113	Schmiere
gerstner_mechanik01_1831-10498-30	Der Ausdruck [Formel] wird desshalb bedeutend gross, weil M. Q den Reibungswiderstand an der Strasse vorstellt, wo also die Mittel zur Verminderung der Reibung, nämlich Abglättung, Schmieren etc. nicht anwendbar sind, und desshalb der Reibungscoeffizient den Werth M = ½ oder = ¾, zuweilen auch = 1 erhält.	181:190	0:306	Schmiere
gerstner_mechanik01_1831-10633-26	Da solche Räder bei der Bewegung des Wagens auf den Achsen immer hin und her schwanken, so kann man wegen des nothwendigen Spielraumes keine flüssige Schmiere anwenden, und auch die gewöhnliche Schmiere geht sehr schnell verloren.	150:158	0:230	Schmiere
gerstner_mechanik01_1831-10827-9	Dieses fasst beiläufig 15 Kubikzoll Oehl, die zur Schmiere einer Achse für mehrere Tage hinreichen.	50:58	0:99	Schmiere
gerstner_mechanik01_1831-10932-1	Zur Schmiere im Winter werden 4 gallons oder 30 ℔ Fischthran mit 26 ℔ russischem Talg geschmolzen; diese Schmiere ist daher flüssiger als die erste, und hat die Consistenz wie beiläufig unser Schmalz.	4:12	0:200	Schmiere
gerstner_mechanik01_1831-9110-24	Das Einschmieren der Hölzer und Metalle geschieht übrigens am vortheilhaftesten unter einem grossen Drucke und bei geschwinder Bewegung, weil in diesem Falle die Schmiere viel leichter eindringt.	162:170	0:195	Schmiere
gerstner_mechanik01_1831-9111-16	Wird eine sehr schmale oder schneidige Fläche auf einer andern Fläche fortgeschoben, so nützt die Schmiere weit weniger, als wenn die reibenden Flächen breit sind.	98:106	0:163	Schmiere
gerstner_mechanik03_1834-8218-15	So wurden z. B. alle Liederungen einen bis drei Tage vorher erneuert, die verschiedenen Schmieren eben so einige Zeit vorher aufgestrichen, die Wasserzugänge genau regulirt, und die Messapparate zu handhaben eingeübt u. s. w. Hierauf maass man mittelst kubischer Kästen alle einzelnen Wasserzugänge und regulirte nun den Gang der Maschine dergestalt, dass alle, an verschiedenen Punkten zudringende Grundwässer weggehoben wurden.	88:97	0:429	Schmiere
keller_sinngedicht_1882-843-62	Reginen's Bildniß als phantastisch angeordneten Studienkopf, über Lebensgröße, mit theatralisch aufgebundenem Haar und einer dicken Perlenschnur darin, mit bloßem Nacken und gehüllt in einen Theatermantel von Hermelin und rothem Sammet, d. h. jener von Katzenpelz und dieser von Möbelplüsch, das Alles mit einer scheinbaren Frechheit gemalt, wie sie von gewissen Kunstjüngern mit unendlichem mühevollem Salben und Schmieren und ängstlicher Hand zuweilen erworben oder wenigstens geheuchelt wird.	414:423	0:495	Schmiere
krafft_landwirthschaft01_1875-5229-26	3. Nachdem die Maschine in der höchsten Stellung des Schneideapparates auf das Feld gebracht worden ist, wird sie nach Bedarf genau gestellt und nach dem Schmieren probeweise leer gefahren.	154:163	0:189	Schmiere
kurz_sonnenwirth_1855-3945-7	Du weißt ja, sagte er, Schmieren und Salben hilft allenthalben.	23:32	0:63	Schmiere
michelis_reiseschule_1869-635-38	Um das Leder durchaus weich, geschmeidig und wasserdicht zu machen und so zu erhalten, inmitten der härtesten Prüfungen durch Regen, Eiswasser und Sonnenglut, genügt nicht eine flüchtige Bestreichung, sondern es muß mit sogenannter Schmiere bis zur Sättigung eingerieben und das Verfahren dann und wann wiederholt werden, zu welchem Behufe man etwas davon bei sich führt.	232:240	0:371	Schmiere
nn_maehrisches42_1886-36-23	Als „Principal“, wie als Schauspieler hatte er alle Verhältnisse des wechselvollen Lebens gründlich kennen gelernt, sich auf der „Schmiere“ wie am Hoftheater bewegt, heute den „Hamlet“ mit besonderem Erfolg in München und gleich darauf in seiner Posse:	130:138	0:252	Schmiere
nn_nrhz046_1848-619-7	‒ Ihr Fr. womit Sie Ihre erbärmliche Schmiere unterzeichnet haben, soll das etwa Franzose heißen?	37:45	0:97	Schmiere
parthey_jugenderinnerungen01_1871-367-12	Dieser trockne Qualm war mir nicht weniger zuwider als die vorher angewendete Schmiere, und ich suchte den Athem so lange anzuhalten, bis der ärgste Dunst sich verzogen.	78:86	0:169	Schmiere
quenstedt_mineralogie_1854-4135-19	Immer fühlen sich jedoch die Stücke außerordentlich fettig an, so daß man das zu Mehl geriebene Material zum Schmieren von Holzmaschinen, Glätten des Leders rc. anwenden kann.	109:118	0:175	Schmiere
steub_tirol_1846-5814-19	Endlich führt der Steig wieder ins Freie, in eine schöne, hellgrüne Fläche, in das Thal von Schmirn, durch welches der Bach ruhig, silberglänzend dahin fließt.	92:99	0:159	Schmiere
vogt_briefe02_1851-3388-33	Außer ihnen müssen wir noch eines besonderen Absonderungsorganes gedenken, der sogenannten Bürzeldrüse, welche in der äußeren Haut auf dem Rücken des Schwanzes unmittelbar an den Steuerfedern desselben liegt und eine fettige Schmiere absondert, womit die Vögel ihre Federn einzuölen pflegen.	225:233	0:291	Schmiere
